D : BONjour et bienvenue à cette discussion spontanée (dit en riant) (.) de l’école d’été de  français (dit en riant) ¤<6838> <P1,L1>  
M : (elle hoche la tête affirmativement) <P83,L7>  
J-M : t’sais au niveau à table là pis tout ça là c’était c’était incroyable là ça a de l’air là t’sais  c’est ils me trouvaient là HYPER mal élevé <rall<MAIS genre>> (.) euh t’sais tu t’en vas chez  un de tes chummys au Québec ok/ <P83,L8>  
M : (elle hoche la tête affirmativement) <P83,L9>  
J-M : pis là t’es t’es comme t’es comme invité t’sais [1  pis tout ça là fait que bon euh là prépare  un plat telle affaire pis là normalement tu sers les invités en premier right↑ [2  t’sais tu mets  l’assiette là pis là l’invité attend {que;avec} les autres t’sais pour co- commencer à manger mais  t’sais ils vont dire •ah tiens voici ton assiette° (en avançant ses mains devant lui, paumes  tournées vers le haut, comme s’il présentait une assiette) <P83,L10>  
M : [  1  hum hum <P83,L11>  
M : [  2  (elle hoche la tête  affirmativement) <P83,L12>  
J-M : pis tu com- •ah ben merci beaucoup° [1  t’sais tu la mets là pis t’attends mais là là-bas  <all<non non>> ça là c’est super impoli faut que tu REfuses l’assiette (en plaçant ses mains  devant lui, comme lorsqu’on veut indiquer à quelqu’un d’arrêter de faire une action) ¤<76500>    
M : [1  (elle hoche la tête affirmativement) <P83,L14>  
M : oh (.) ouin [1  eux-autres c’est tout le temps des procédures (inaud.) ¤<78770> <P83,L15>  
J-M : [1  pis là <P83,L16>  
V : c’est évident [1  <pp<t’aurais dû la refuser>> <P83,L17>  
J-M : [1  pis là après ça là tout le monde euh a son assiette pis là ils te servent en  dernier comme mais avant ils vont te la présenter en premier mais il faut que tu refuses t’sais là  crisse comment comment je suis supposé de savoir ça t’sais d- d’avance de un pis de deux là  c’est FAcile à oublier là t’sais parce que ça fait partie de nos coutumes pis etcetera pis là mettons  tu (.) t’as encore faim une fois que t’as fini BON (.) première chose il faut que tu finisses (.)  avant (.) avant les autres (en pointant du doigt tout autour de la table, comme pour désigner les  convives attablés) tu peux pas être le DERNIER à finir ton assiette parce que là euh t’sais ils  vont comme t’attendre pis ça c’est pas correct (.) là si tu manges TOUT c’est comme si dans le  fond [2  t’avais peut-être encore faim ¤<112096> <P84,L1>  
M : [2  t’en avais pas {eu;Ø} assez ¤<112156> <P84,L2>  
J-M : [1  fait que tu n’en as pas eu assez fait que là faudrait comme t’en laisses un peu (.) mais en  même temps t’sais pis là si t’en reveux d’autre bon c’est ça il faut que: dans le fond tu laisses les  autres aller se servir en premier pis faut que ce soit l’aîné fait que là <P84,L3>  
M : [1  ouin <P84,L4>  
J-M : les gens [1  qui ont fini avant mais là c’est l’aîné pis là l’aîné y va pis là après ça toi tu peux  y aller (.) mais là en même temps t’essaies toujours quand t’es chez un hô- un: un hôte t’sais  [  2  t’es un invité de te mettre le plus petit possible pis de DÉranger le moins possible t’sais (en  ramenant ses mains vers lui à plusieurs reprises, comme pour montrer un retrait vers lui-même)  [  3  fait que faut comme pas que tu prennes de place ¤<140403> <P84,L5>  
D : [1  (RIRE) <P84,L6>  
M :  [  2  (elle hoche la tête affirmativement) <P84,L7>  
M :  [  3mais c’est tellement l’inverse c’est drôle hein↑ <P84,L8>  
J-M : pis il faut VRAIment que (.) fait qu’en réalité l’idéal c’est vraiment pas d’aller te prendre  une deuxième portion mais mettons que tu y vas là ben là c’est ça après l’aîné pis euh après les  autres mais que ah j’étais tellement tout fourré là (en plaçant ses deux mains sur son visage  comme pour montrer sa confusion devant la situation) pis pfff (.) [1  c’est capoté là ¤<156334>  
V : [  1  (RIRE) (en faisant une moue  en signe d’incompréhension) <P84,L10>  
M : c’est vraiment l’inverse nous-autres ici c’est comme l’invité qui est roi là <P84,L11>  
J-M : ouais <P84,L12>  
D : hum (en hochant la tête affirmativement) <P84,L13>  
M : <p<vraiment là>> ¤<158774>J-M : [1  <p<hum>> <P84,L14>  
M : [1  <p<t’sais •ah tu veux-tu ci tu veux-tu ça° on le lâche  pas là>> ¤<162301> <P84,L15>  
J-M : (il hoche la tête affirmativement) (.) <dim<hum (.) [1mais>> en tout cas c’est ça fait que  c’est pour ça des fois là quand on disait là culturellement parlant là la différence des fois euh (.)  ce qui est acceptable là euh <P84,L16>  
M : [  1  <pp<bizarre>> <P85,L1>  
J-M : à une place pis qu’il l’est pas à une autre (en hochant la tête négativement) euh en tout cas  moi: je l’ai vécu solide là-bas là (.) [1  <p<hum>> ¤<177701> <P85,L2>  
M : [1  <pp<hum hum>> <P85,L3>  
V : ah pis après comme je disais ça dépend des FAmilles aussi il y en a qui sont plus strictes que  d’autres pis ça a des [1  impacts là ¤<182633> <P85,L4>  
J-M : [1  <dim<ouais (en hochant la tête affirmativement) (.) ouais>> (.) nousautres  si on a des enfants faut que j’arrête de licher mon assiette ¤<186841> <P85,L5>  
V : [1  TELLEMENT (en tournant la tête et en levant les yeux vers le haut en signe  d’exaspération) ¤<188170> <P85,L6>  
M : [1  genre de même là (en portant ses mains à son visage, séparées l’une de l’autre, puis en  sortant sa langue, comme si elle léchait une assiette) <P85,L7>  
J-M : ouais (RIRE) mais t’sais genre [1  c’est juste si il y a de quoi de SUper bon genre pis là t’sais  [  2  une bonne sauce là MALADE là pis t’sais ou de la crème glacée une affaire de desserts pis  c’est là [3  pis tu fais comme •écoute je vas-tu vraiment gaspiller ça là↑° ¤<199814> <P85,L8>  
M : [1  (inaud.) <P85,L9>  
M :  [  2  ouais <P85,L10>  
M : [3  (RIRE) <P85,L11>  
V : OUI (en hochant la tête affirmativement) si on a des enfants ça me dégoûte [1  TE:LLEMENT  [  2  voir du monde licher leur assiette [3  là pis là l- j’ai l’exemple typique là de quand je suis allée en  Australie la FAmille là comme ils ont mal élevé leurs enfants à mon avis là [4  <cresc<c’est un  gros jugement>> ¤<210565> <P85,L12>  
M : [  1  <cresc<ah:::>>  
J-M :  [  2  (RIRE) <P85,L14>  
M : [3  <p<tu le feras pareil>> <P85,L15>  
J-M : [  4  non mais (.) je suis  pas de même ¤<211834> <P85,L16>  
V : euh non mais les enfants peuvent le devenir attention ok <cresc<je vais vous faire une  description d’une scène de repas [1  en Australie dans la famille où j’habitais>> <p<c’était  l’en:fer>> le petit gars de trois ans là il prend son yogourt (.) le petit pot à yogourt (en plaçant  ses mains en forme de petit cercle, comme pour représenter la forme d’un pot de yogourt) pis au  lieu de prendre la cuillère qui va dedans/ non non non (en oscillant son index de droite à gauche,  en signe de négation) il trempe sa main dans le yogourt (en dirigeant sa main droite vers sa main  gauche dont les doigts forment un cercle pour représenter le pot, comme si elle trempait sa main  dans un pot de yogourt) pis il fait (en passant sa main sur sa bouche, comme pour montrer qu’il  se salit) (RIRE) et il le mange comme ça (.) et il a trois ans (.) et il est capable de manger avec sa  cuillère mais <P86,L1>  
J-M : [1  <pp<eh (inaud.)>> <P86,L2>  
V : il refuse (en hochant la tête négativement) pis là il finit son repas là il est beurré tout tout le  BRAS (en désignant son bras jusqu’au coude) toute la face (en désignant son visage) tout le  chandail (en désignant son chandail) tellement qu’il faut enlever ses vêtements les laisser sur la  table (en pointant la table de la main) parce que quand tu les ramasses [1  faut que tu fasses  attention que ça dégoutte pas tout sur le plancher (en faisant comme si elle prenait les vêtements  avec ses main) pis on l’amène tout nu dans le bain ¤<249428> <P86,L3>  
J-M : [  1  hum (en hochant la tête  affirmativement) <P86,L4>  
J-M : ah oui ¤<250026> <P86,L5>  
V : parce (.) il a trois ans (.) [1  pis il est capable ¤<251915> <P86,L6>  
J-M : [1  oui oui oui oui il est déshabillé À table [2  il se met debout sur sa  chaise pis là ça (en pointant sur la table, à répétition, comme pour insister sur ses propos) parce  que sinon il va y en avoir [3  partout dans la maison pis il y en a sur le [4  plancher sur la chaise  [  5  sur la table partout ¤<259752> <P86,L7>  
V : [  2  c’est clair <P86,L8>  
V : [3  pis là <P86,L9>  
M : [  4  ils se donnent de la misère  ¤<258039> <P86,L10>  
V :  [  5  pis là il se liche la face (en désignant son visage) t’sais il met son assiette oh il veut licher son  assiette il se la met quasiment sur la TÊTE (en désignant sa tête) c’est c’est dégueulasse là fait  que (.) les parents ont été là sur la table ça donne aussi un enfant qui a DOUZE ans quand il finit  son spaghetti il en a tout le tour de la bouche (en laissant glisser ses mains sur ses joues, comme  pour désigner le contour de sa bouche) il a DOUZE ANS bordel [6  pis il y en a partout sur les  mains [7  jusqu’ici là (en désignant ses bras, à la hauteur des coudes) ¤<275173> <P86,L11>  
J-M : [  6  <p<ouais>> <P86,L12>  
M : [7  hi::: <P86,L13>  
V : ben c’est ça que ça fait des enfants que tu leur [1  dis •go liche ton assiette [2  fais ci fais ça°  ¤<279919> <P86,L14>  
J-M [  1  ouais <P87,L1>  
J-M : [  2  oui (.) mais  <P87,L2>  
M : [  2  ouin mais ça c’est  EXtrême là [3  on s’entend/ <P87,L3>  
V : [3  ben oui mais j’ai eu tro- j’en ai eu trois (en montrant trois doigts) de même en  [  4  ligne pis j’:haïs ça: ¤<283100> <P87,L4>  
J-M :  [  4  <all<oui oui>> mais justement (.) c’est ça moi j’ai pas été comme ça même si là je liche mon  assiette pour avoir euh chaque goutte de saveur [5  de mon dessert <P87,L5>  
M : [  5  là tu fais pas ça à tous les repas là/ [6  je veux  dire <P87,L6>  
J-M : [6  je faisais  pas ça (.) NON pis je faisais pas ça quand j’étais petit genre euh INtense de même pis être full  malpropre à table (en hochant la tête négativement) [7  je mangeais quand même avec mes t’sais  [  8ma fourchette ma cuillère mon couteau pis je savais manger correct pis je savais qu’en public  ben <P87,L7>  
V : [  7  (RIRE) <P87,L8>  
M :  [  8  hum <P87,L9>  
J-M : il fallait que je me watche plus pis etcetera t’sais fait que c’était (.) t’sais je pense que (.)  c’est ça là t’sai:::s [1  toi toi toi tu y vas plus quasiment NAZI là t’sais [2  c’est à l’extrême là  [  3  <all<tac tac tac tac tac>> (en faisant des mouvements avec le tranchant de sa main, de haut en  bas, comme pour représenter des mesures radicales) <P87,L10>  
M : [1  (RIRE) <P87,L11>  
M : [  2  non mais (inaud.)  <P87,L12>  
V : [  2NAZI (RIRE) <P87,L13>  
M :  [  3  nazi eh tabarouette (.) [4  gros mots ¤<314769> <P87,L14>  
J-M : [4  {t’sais;c’est} comme (.) •t’as PAS d’affaire à licher ton assiette° (dit  avec une voix grave et autoritaire et en pointant son index sur la table, comme lorsqu’on donne  un ordre) ouais ok mais t’sais [5  il y a des circonstances où c’est pas grave là t’sais c’est comme  [  6  faut savoir discerner là ¤<321216> <P87,L15>  
V : [5  je suis tout le temps de même <P87,L16>  
D :  [  6  {Val;(inaud.)} Hitler <P87,L17>  
J-M : [1  oui oui <P87,L18>  
V : [1  non non [2  vraiment pas↓ je suis pas capable↓ c’est le genre de choses que je déteste  VRAIMENT ça me moi ça me dégoûte voir quelqu’un faire ça ça me lève le cœur pour VRAI là  fait que <cresc<j’accepterai pas ça chez nous c’est tout>> là ¤<331180> <P88,L1>  
D : [2  ouin mais (.) qu’est-ce que tu vas faire↑ (.) qu’est-ce que tu vas faire↑  <P88,L2>  
D : mais qu’est-ce tu vas faire si tes enfants sont comme ça↑ ¤<332828> <P88,L3>  
V : ils le feront pas (.) [1  non ils (en hochant la tête négativement) ¤<334529> <P88,L4>  
D : [1  sinon c’est quoi tu vas les fouetter↑ ¤<335873> <P88,L5>  
V : ben [1  sinon ils mangeront (.) t’sais sinon <P88,L6>  
D : [1  non non mais un certain temps ils ¤<338172> <P88,L7>  
V : ah (.) je suis vraiment moi je suis stricte sur des affaires [1  de même c’est comme si t’es pas  capable de manger ben tu reviendras quand tu vas être capable de manger comme il faut c’est  tout (.) pis ils mangeront pas <P88,L8>  
D : [  1  non non <P88,L9>  
V : [1  pis mais qu’ils aient assez faim ils vont manger comme il faut (.) c’est tout là ¤<347564>  
D : [1  (il hoche la tête affirmativement) <P88,L11>  
D : <p<ok>> (en hochant la tête affirmativement) <P88,L12>  
V : chez nous {c’est;c’était} un peu comme ça pis ça c’est VRAIMENT important pour moi  <f<j’HAÏS ça>> voir du monde [1  licher une assiette désolée [2  si vous le faites ¤<355116>  
J-M : [1  (RIRE) <P88,L14>  
D : [  2mais tu l’as pas encore  CONVERTI là [3  ce jeune homme (en tapotant affectueusement l’épaule de Jean-Marc, comme  pour montrer que c’est de lui dont il parle) ¤<356609> <P88,L15>  
J-M : [3  hein/ <P88,L16>  
M : [3  on peut-tu faire ça de même (en glissant son index sur la table, comme si elle le  faisait sur une assiette) avec nos doigts là à la limite↑ t’sais c’est ¤<358891> <P88,L17>  
V : ça m’écœure mais ça à la limite [1  c’est moins pire↓ mais c’est de la grosse limite là  ¤<362439> <P88,L18>  
J-M : [1  eh <P88,L19>  
M : [1  <p<faut demander la permission>> <P88,L20>  
J-M : ouais moi moi t’sais [1mettons il y a des petites miettes là de: de la tarte là qui est de la  croûte là pis c’était super bon genre pis là je prends des petites miettes je vais le bouffer là (en  passant son doigt sur la table, comme s’il ramassait des miettes dans son assiette, puis en  mettant le bout de son index dans sa bouche, comme s’il les mangeait) <P88,L21>  
M : [1  faut tu le demandes <P88,L22>  
V : pis tu viens même [1  dans mon assiette le faire (en pointant Jean-Marc) (RIRE) ¤<370962>   
J-M : [1  <ff<YEAH>> (dit comme pour imiter la réaction outrée de Valérie)  <P89,L2>  
J-M : des fois (.) ben là elle elle laisse ça là pis c’est super bon (RIRE) <P89,L3>  
M : <pp<hum>> <P89,L4>  
J-M : voyons donc ¤<376276> <P89,L5>  
V : eh on assiste à une scène de [1ménage ici (RIRE) ¤<379131> <P89,L6>  
J-M : [1  hum (.) HEIN↑ (.) je savais que ça pognerait ce sujet-là hein/  (RIRE) ¤<381318> <P89,L7>  
V : c’est clair que ça pogne c’est tellement dégueulasse ¤<384307> <P89,L8>  
J-M : <pp<heille>> <P89,L9>  
V : est-ce que vous lichez votre assiette↑ (RIRE) [1  <dim<est-ce que je vous invite chez nous à un  moment donné↑>> ¤<387291> <P89,L10>  
M : [1  euh: moi des f- des fois mais vraiment  rarement (en hochant la tête négativement) (.) <all<vraiment vraiment>> rarement [2  faut que ça  soit comme (1”) extraordinaire là [3  genre le le fond là ¤<393792> <P89,L11>  
V : [  2mais  <P89,L12>  
D : [3  ouais c’est ça <P89,L13>  
V : mais c’est pas un réflexe [1  c’est comme ¤<395399> <P89,L14>  
M : [1  non (inaud.) (en hochant la tête négativement) <P89,L15>  
V : pis chez VOUS est-ce que c’était norm-/ t’sais est-ce que vous pouviez faire ça devant vos  parents sans problèmes ça m’intrigue je veux voir si ma famille c’est une: c’est des <f<nazis>>  [  1  (RIRE) ¤<402277> <P89,L16>  
J-M :  [  1  ben non mais là franchement là <dim<t’sais (.) c’est pas>> ¤<404897> <P89,L17>  
M : <p<je sais pas j’ai pas de souvenirs de ça moi>> ¤<405969> <P89,L18>  
D : moi non plus (.) malheureusement là ¤<408402> <P89,L19>  
J-M : (RIRE) <P89,L20>  
M : moi [1  (inaud.) <P89,L21>  
D : [1  peut-être c’est seulement comme euh le yogourt ou bien le sirop d’érable quand que  t’as vraiment comme est-ce que vous faisiez ça quand vous étiez jeune une tranche de pain avec  du sirop d’érable↑ (en faisant un geste de la main, comme s’il étalait du sirop d’érable sur une  tranche de pain) ¤<416710> <P89,L22>  
M : hum::: [1  oui ¤<417642> <P90,L1>  
V : [1  ah ça OUI ¤<417961> <P90,L2>  
J-M : [1  non (inaud.) <P90,L3>  
D : [1  pis là tu lichais la: l’assiette de sirop d’érable pis t’étais content [2  pis là tu courais  pendant deux kilomètres dans la cour [3  pis là ton père (en faisant des cercles avec son bras,  comme pour représenter la course autour de la maison) il disait •heille arrête donc là° (en  plaçant ses deux mains devant lui, paumes ouvertes, comme lorsqu’on demande à quelqu’un  d’arrêter) ¤<426108> <P90,L4>  
J-M : [  2  ben j’avoue hein/  <P90,L5>  
M : [3mais comme toi tu: <P90,L6>  
M : hum hum [1  (RIRE) <P90,L7>  
V : [1moi je peux prendre une tranche de pain mettons que je mange je sais pas de la  poutine il reste de la sauce pis j’ai le goût de manger la sauce je vais prendre une tranche de pain  pour la prendre la sauce (en bougeant sa main de gauche à droite, comme pour représenter une  tranche de pain avec laquelle on essuie le fond d’une assiette) (.) si je mange du sirop d’érable je  vais prendre une tranche de pain (en bougeant sa main de gauche à droite, comme pour  représenter une tranche de pain avec laquelle on essuie le fond d’une assiette) [2mais je le  licherai ¤<436992> <P90,L8>  
M : [  2  ouin mais là ça  fait plus de carbohydrates là/ (dit avec réprobation) ¤<438374> <P90,L9>  
D : [1  (RIRE) <P90,L10>  
M : [1  (RIRE) <P90,L11>  
V : [1  ouin mais c’est bon mais j’ai- j’aime le PAIN fait que c’est correct ¤<440925> <P90,L12>  
M : [2  <p<c’est ça>> <P90,L13>  
J-M : [2mais (.) mais [3  justement ¤<441767> <P90,L14>  
V : [3mais je ferai jamais le con- <P90,L15>  
M : [3moi si je mange une poutine faut pas je mange une tranche de pain en plus  [  4  là wô <P90,L16>  
V :  [  4  hum::: [5  c’est bon ¤<445670> <P90,L17>  
D : [5  <pp<oupelaille>> <P90,L18>  
M : [1  (inaud.) <all<non non non>> heille (en hochant la tête négativement) <P90,L19>  
V : [1mais (.) mais je licherai jamais l’assiette une assiette c’est pas fait pour être lichée t’as une  fourchette pour aller ¤<450591> <P90,L20>  
M : [2  (RIRE) <P90,L21>  
J-M : [2mais mais ma mère elle l- elle aussi là elle prenait mettons une tranche de pain pour f-  [  3  t’sais (en bougeant sa main de gauche à droite, comme pour représenter une tranche de pain  avec laquelle on essuie le fond d’une assiette) finir ses affaires là tout ça ¤<455757> <P91,L1>  
V :  [  3  t’sais pour ta sou:pe aussi pis <P91,L2>  
J-M : mais à quelque part câline ça veut dire que t’es obligé de manger plus t’as pas  nécessairement faim pour t’sais une tranche de pain EN plus de ça pis ça dilue le goût là t’sais  c’est pas pareil imagine là [1  tu te fous la langue dans du bon sirop d’érable direct là ou t’es t’as  t’as [2  une tranche de pain [3  entre les deux (en mettant ses deux mains une au-dessus de l’autre,  comme pour représenter un espace entre deux choses) c’est pas pareil là ¤<469617> <P91,L3>  
V : [1  (RIRE) <P91,L4>  
M : [2  <p<ah non c’est pas la même affaire>> <P91,L5>  
V : [3  non mais tu t’en prendras une cuillère là je m’en fous là je te  donnerai une cuillère de sirop d’érable là [4  pis amuse-toi ¤<473978> <P91,L6>  
J-M : [4  ouais mais là c’est du [5  gaspillage là avoue hein  [  6  avoue franchement là t’sais c’est c’est un PLAIsir là t’as <P91,L7>  
M : [  5  une spatule <P91,L8>  
D :  [  6  non non j’avoue (.) mais qu’est-ce que tu fais <P91,L9>  
J-M : tu finis l’assiette là [7  de sirop d’érable ¤<477513> <P91,L10>  
D : [7  <pp<j’avoue>> [8mais qu’est-ce que tu fais avec du yogourt pis euh  du pudding au chocolat tu prendras pas une tranche de pain↑ (en bougeant sa main de gauche à  droite, comme pour représenter une tranche de pain avec laquelle on essuie le fond d’une  assiette) ¤<483576> <P91,L11>  
V : [8  (inaud.) <P91,L12>  
J-M : [1  ouais hein↑ (.) merci ¤<485429> <P91,L13>  
V : [1  <all<{ouais;ah} mais je le mangerai pas>> je suis même pas (.) pour vrai là pour montrer  mon côté extrême là-dessus je suis <f<incapable>> t’sais comme dans les petits cups de yogourt  (en formant un petit cercle avec ses mains, comme pour représenter la forme d’un gobelet de  yogourt) [2  je suis incapable de licher le couv- t’sais comme quand t’enlèves ça ¤<493166>  
J-M : [2  ah ouin <P91,L15>  
M : [1OK ¤<493440> <P91,L16>  
V : [1  je suis pas [2  capable ça va (.) M’Écœurer ¤<495122> <P91,L17>  
M : [2mais c’est ça (.) toi t’as jamais liché des batteurs ou quoi des affaires de même  t’sais/ (en hochant la tête négativement) ¤<496563> <P91,L18>  
V : des batteurs oui ¤<497152> <P91,L19>  
M : oui ah ok [1  ça c’était permis ¤<498201> <P91,L20>  
V : [1  ça c’est correct (.) ça c’est [2  cool ¤<499830> <P92,L1>  
M : [2  ok <P92,L2>  
J-M : c- c- ben oui ça c- c- c’est [1  ben différent (en levant ses deux mains dans les airs, comme  lorsqu’on veut montrer son innocence) ¤<501921> <P92,L3>  
V : [1  ça c’est normal là ça <P92,L4>  
M : ouais ça c’est normal [1  (RIRE) bon::: ¤<504513> <P92,L5>  
J-M : [1  (RIRE) <P92,L6>  
V : [1  (RIRE) <P92,L7>  
V : [1  c’est moi qui crée la normalité ¤<507593> <P92,L8>  
M : [1  non c’est sûr que ça fait un peu euh (.) [2  chic là t’sais <P92,L9>  
V : [2mais <P92,L10>  
J-M : [2  tu vois elle est pas capable de décrocher de  l’éducation là qu’elle a eu là ¤<510284> <P92,L11>  
V : oui mais je trouve tellement que c’est mieux élevé que faire euh genre licher son assiette pis  quand je regarde ce que j’ai vu en Australie je suis comme •merci maman de bien m’avoir  élevée° [1  pis ¤<518712> <P92,L12>  
J-M : [1  ben oui mais là ça c’est extrême là ¤<520150> <P92,L13>  
M : [1  ouais mais là ça c’est (.) je veux dire moi j’ai jamais vu ça là j’ai des amis qui lichent  leurs assiettes mais t’sais sont comme (.) t’sais (.) tu le vois là sont là (elle regarde vers la table  d’un air gêné comme pour imiter la réaction timide de ses amis) là il checke son assiette  [  2  <pp<(inaud.) il y a de la sauce dedans là>> [3  •je peux-tu licher mon assiette↑° là <all<•ah oui  oui vas-y°>> heille là sont contents (en portant ses mains à son visage, séparées l’une de l’autre,  puis en sortant sa langue, comme si elle léchait une assiette) ostie ils se lichent l’assiette pis tout  [  4mais t’sais ils vont me demander ils savent que c’est pas comme (.) [5  poli là ¤<536746>  
J-M :  [  2  (RIRE) <P92,L15>  
V : [  3  (RIRE) <P92,L16>  
D :  [  4meilleur exemple (.) (inaud.) (en hochant la tête affirmativement) <P92,L17>  
V : [  5  hum (.) mais Jean-Marc  des fois i- il me dit maintenant comme (.) il me regarde •on a pas d’enfant là° [6  (RIRE) pis là il  prend son (dit en riant et en faisant un geste des deux mains comme si elle prenait une assiette)  [  7  (RIRE) ¤<541184> <P92,L18>  
J-M : [  6  (RIRE) (il hoche  la tête affirmativement) <P92,L19>  
M :  [  7  (RIRE) <P92,L20>  
J-M : ouais c’est ça t’sais j’en profite pendant que je peux câline ¤<544457> <P93,L1>  
V : moi [1  je suis comme ¤<545132> <P93,L2>  
M : [1  qu’est-ce que t’allais dire Daniel/ <P93,L3>  
V : si je suis enceinte un jour là c’est comme tout le long que je suis enceinte il faut que tu te  [  1  pratiques à pas le faire sinon tu vas t’échapper (RIRE) ¤<550653> <P93,L4>  
J-M :  [  1  une période d’entraînement [2  heille (.) là c’est correct quand il va être bébé là il s’en rendra pas  compte je commencerai quand il sera né là (.) cibole (dit en riant) [  3  à un moment donné en tout  cas ¤<559039> <P93,L5>  
M :  [  1  (inaud.) <P93,L6>  
M : [2  (elle frappe amicalement l’épaule de Jean-Marc, comme pour lui  montrer son support) <P93,L7>  
V : [  3  oublie ça <pp<oublie ça>>  
D : ouais mais le meilleur exemple c’est quand que ta mère faisait un BON gâteau et brassait le  sa crème fouettée avec le batteur électrique (en décrivant des cercles avec sa main, comme s’il  brassait à l’aide d’un mélangeur) ¤<565907> <P93,L9>  
M : <cresc<hum hum>> <P93,L10>  
D : qu’est-ce qu’elle faisait après avoir euh brassé tout ça elle te donnait les deu::x (en levant ses  deux mains devant lui comme pour montrer les deux batteurs du mélangeur) [1  pis là tu pouvais  licher ça est-ce que ça t’écœurait↑ ¤<572938> <P93,L11>  
V : [  1  (elle hoche la tête  affirmativement) <P93,L12>  
M : [  1  ouais (en hochant  la tête affirmativement) plus le PLAT <P93,L13>  
V : non ça je pouvais [1  le plat ben pas [2  le licher avec t’sais je mettrai pas ma langue là-dessus  ben les batteurs OUI ¤<577445> <P93,L14>  
D : [1  ah ouin/ <P93,L15>  
M : [2  <p<c’est ça les batteurs elle peut>> <P93,L16>  
D : pis le plat quand il en restait [1  t’sais quand elle utilisait <P93,L17>  
V : [1  le plat je prenais la spatule pour [2manger (.) jamais mes doigts  là ¤<582887> <P93,L18>  
M : [  2  ouin (.) ça moi aussi (inaud.)  <P93,L19>  
D : [1  un autre exemple (en montrant un doigt) super efficace ¤<584604> <P93,L20>  
M : [1  pas avec mes doigts <P93,L21>  
D : Dunkaroos un dessert que t’avais des biscuits plus une petite trempette (en bougeant sa main,  comme pour représenter une sauce dans laquelle on trempe un aliment) [1  soit au chocolat ou soit  vanille avec euh des petits euh (.) biscuits arc-en-ciel ça s’appelait Dunkaroos <P94,L1>  
J-M : [  1  hein/ <P94,L2>  
M : [  1  (elle hoche la tête  affirmativement) <P94,L3>  
D : [1  vous aviez pas ça↑ ¤<595817> <P94,L4>  
J-M : [1  tu t’achetais un mix [2  de <p<biscuits (inaud.)>> <P94,L5>  
D : [2  <p<excusez-moi>> <P94,L6>  
V : [2  ça c’est c’est c’est une spécialité (inaud.) [3  (RIRE) ¤<598047>  
D : [  3  non pas du tout c’est  dans les Club Price près de chez <P94,L8>  
D : [1  chez vous (.) Costco près de chez vous pis t’avais vraiment des euh c’était comme euh (.)  t’sais comme qu’on avait là avec les petits biscuits euh soda avec euh (.) du euh (.) du Kraft là  ¤<11139> <P95,L1>  
M : [1  fan club (dit en riant) (RIRE) <P95,L2>  
J-M : [2  ah oui oui oui oui <P95,L3>  
M : [2  oui <P95,L4>  
V : [2  ah oui oui oui oui <P95,L5>  
D : {mais;ben} c’était un desSERT (.) [1mais c’est la même chose c’est v- <P95,L6>  
V : [1  ah oui/ je le sais c’est quoi là excuse-moi ¤<16127>  
D : ouais c’est la même chose ¤<16887> <P95,L8>  
J-M : ok <P95,L9>  
D : [1  pour les deux ¤<17792> <P95,L10>  
J-M : [1  ouais (.) ouais ouais ¤<18418> <P95,L11>  
D : après avoir utilisé ça pour euh garnir tes biscuits (en bougeant sa main, comme s’il garnissait  quelque chose) qu’est-ce tu faisais avec la sauce↑ ben moi je j’utilisais mon: (.) mon doigt (en  tournant son index, comme s’il était dans un pot) [1  pis je (en amenant son index vers sa bouche)  [  2  <pp<pis là je man->> <P95,L12>  
J-M : [  1AH: <P95,L13>  
V :  [  2mais il y avait un petit [3  bâton qui venait avec↑ (RIRE) ¤<27806> <P95,L14>  
J-M : [3  <p<ah ouin>> <P95,L15>  
D : oui mais c’est pas grave ¤<28962> <P95,L16>  
J-M : [1  c’est pas aussi efficace les petits bâtons là t’sais il y a du c’est du plastique [2  là tout le  temps <all<pis tout ça avec le doigt>> tiens (en tournant son index, comme s’il était dans un pot,  et en l’amenant ensuite vers sa bouche) ¤<35176> <P95,L17>  
M : [1  (RIRE) don ben pas de classe <P95,L18>  
D : [  2  c’est ça tu  faisais le tour (en tournant son index, comme s’il était dans un pot, et en l’amenant ensuite vers  sa bouche) <P95,L19>  
V : ah: c’est tellement mieux le petit bâton c’est plein de microbes sur les doigts <P95,L20>  
J-M : (RIRE) <P95,L21>  
M : ben pas quand tu manges tu te laves pas les mains avant de manger↑ ¤<40994> <P95,L22>  
V : oui je me les lave (RIRE) <pp<tellement>> (en hochant la tête affirmativement) ¤<42186>  
<P95,L23>  
J-M : (il sourit en levant un pouce vers Michèle, en signe d’approbation) [1  (RIRE) <P95,L24>  
M : [  1  (RIRE) (elle avance  son poing, comme pour signaler son bon coup) don ben mal élevée <p<ciboire>> <dim<je  t’inviterai pas chez nous>> ¤<47434> <P96,L1>  
D : bon ma tentative de te faire avouer que t’as déjà utilisé ton doigt pour quelque chose dans  une assiette ou liché une assiette [1  ne fonctionne pas ¤<55127> <P96,L2>  
V : [1  (elle hoche la tête affirmativement) <P96,L3>  
M : <p<ça [1  fonctionne pas>> <P96,L4>  
